SUBJ_NUM,SUBJ_ID,GROUP,TRIAL,MUSCLE,Timing
14,258,NT,5,BICEPS,-249.180802818524
14,258,NT,5,TRICEPS,-249.824043818902
14,258,NT,5,RECTUS_ABDOMINUS,-249.459359605911
14,258,NT,5,OBLIQUES,-242.83048240733
14,258,NT,5,LATISSIMUS,-189.677199662732
14,258,NT,5,ERECTOR,-218.136128439742
14,258,NT,5,GASTROCNEMIUS,-86.8213467684514
14,258,NT,6,BICEPS,-249.908883788043
14,258,NT,6,OBLIQUES,-249.584253806764
14,258,NT,6,LATISSIMUS,-61.6364125472749
14,258,NT,6,ERECTOR,-137.519490252153
14,258,NT,6,TIBIALIS_ANTERIOR,-123.237145013251
14,258,NT,6,GASTROCNEMIUS,-249.355999803006
14,258,NT,7,BICEPS,-249.655442165441
14,258,NT,7,RECTUS_ABDOMINUS,-160.459664310505
14,258,NT,7,OBLIQUES,-180.46764709745
14,258,NT,7,LATISSIMUS,-194.289936951509
14,258,NT,7,ERECTOR,-200.129876953966
14,258,NT,7,TIBIALIS_ANTERIOR,-202.472756596537
14,258,NT,8,BICEPS,-249.254430119664
14,258,NT,8,RECTUS_ABDOMINUS,-129.273855645534
14,258,NT,8,OBLIQUES,-172.147271737625
14,258,NT,8,LATISSIMUS,-203.004807686649
14,258,NT,8,ERECTOR,-249.727873647854
14,258,NT,8,GASTROCNEMIUS,-84.4764954210953
14,258,NT,9,BICEPS,-116.986
14,258,NT,9,TRICEPS,-80.0638
14,258,NT,9,OBLIQUES,-210.266622136334
14,258,NT,9,LATISSIMUS,-249.459359605911
14,258,NT,9,ERECTOR,-150.416157645112
14,258,NT,9,TIBIALIS_ANTERIOR,-49.7447549863018
14,258,NT,9,GASTROCNEMIUS,-237.474137931035
14,258,NT,10,BICEPS,-249.380960559588
14,258,NT,10,OBLIQUES,-153.567733824681
14,258,NT,10,LATISSIMUS,-67.3667967004927
14,258,NT,10,ERECTOR,-249.933544351246
14,258,NT,11,BICEPS,-102.397
14,258,NT,11,OBLIQUES,-249.849382376789
14,258,NT,11,LATISSIMUS,-154.008751280296
14,258,NT,11,ERECTOR,-249.485219027981
14,258,NT,12,BICEPS,-246.463054187192
14,258,NT,12,RECTUS_ABDOMINUS,-227.610332518622
14,258,NT,12,OBLIQUES,-249.700963149402
14,258,NT,12,ERECTOR,-157.680792552351
14,258,NT,12,TIBIALIS_ANTERIOR,-149.27775385709
14,258,NT,12,GASTROCNEMIUS,-122.709293583981
14,258,NT,13,BICEPS,-46.1663724585524
14,258,NT,13,TRICEPS,-249.59587385491
14,258,NT,13,RECTUS_ABDOMINUS,-167.754786858083
14,258,NT,13,OBLIQUES,-216.752126003779
14,258,NT,13,LATISSIMUS,-193.994193219138
14,258,NT,13,ERECTOR,-249.868932182448
14,258,NT,14,BICEPS,-239.936349469037
14,258,NT,14,TRICEPS,-103.639162561576
14,258,NT,14,RECTUS_ABDOMINUS,-151.096687800987
14,258,NT,14,OBLIQUES,-196.030765860575
14,258,NT,14,LATISSIMUS,-151.36136417178
14,258,NT,14,ERECTOR,-156.268028979472
14,258,NT,14,TIBIALIS_ANTERIOR,-188.80846641708
14,258,NT,15,BICEPS,-245.502043251843
14,258,NT,15,TRICEPS,-88.6905102632254
14,258,NT,15,RECTUS_ABDOMINUS,-249.239078328046
14,258,NT,15,OBLIQUES,-249.719777433353
14,258,NT,15,LATISSIMUS,-202.592148377724
14,258,NT,15,ERECTOR,-201.539465461929
14,258,NT,15,TIBIALIS_ANTERIOR,155.041871921182
14,258,NT,16,BICEPS,-249.494238634796
14,258,NT,16,TRICEPS,-199.205
14,258,NT,16,LATISSIMUS,-182.456340242193
14,258,NT,16,ERECTOR,-249.508534423407
14,258,NT,17,BICEPS,-224.718112881822
14,258,NT,17,TRICEPS,-101.569844065184
14,258,NT,17,RECTUS_ABDOMINUS,-204.018157431661
14,258,NT,17,OBLIQUES,-249.531335763495
14,258,NT,17,LATISSIMUS,-203.303554274606
14,258,NT,17,ERECTOR,-206.133432526239
14,258,NT,18,BICEPS,-83.764
14,258,NT,18,TRICEPS,-87.0509
14,258,NT,18,LATISSIMUS,-249.745296194717
14,258,NT,18,ERECTOR,-249.840448335707
14,258,NT,19,BICEPS,-239.756565965294
14,258,NT,19,TRICEPS,-229.799072307111
14,258,NT,19,OBLIQUES,-195.525862068966
14,258,NT,19,LATISSIMUS,-171.602620554118
14,258,NT,19,ERECTOR,-154.781298929599
14,258,NT,20,BICEPS,-249.526782635931
14,258,NT,20,OBLIQUES,-249.383805412443
14,258,NT,20,LATISSIMUS,-111.244241311704
14,258,NT,20,ERECTOR,-131.285271923643
17,264,NT,1,BICEPS,-230.28649632614
17,264,NT,1,TRICEPS,-249.988649689563
17,264,NT,1,RECTUS_ABDOMINUS,-249.306800559645
17,264,NT,1,OBLIQUES,-249.459359605911
17,264,NT,1,LATISSIMUS,-249.459359605911
17,264,NT,1,ERECTOR,-122.615763546798
17,264,NT,2,BICEPS,-114.87
17,264,NT,2,RECTUS_ABDOMINUS,-249.468999161872
17,264,NT,2,LATISSIMUS,-60.940317553617
17,264,NT,2,ERECTOR,-249.907047604719
17,264,NT,2,TIBIALIS_ANTERIOR,-249.808745302145
17,264,NT,2,GASTROCNEMIUS,-235.649241434992
17,264,NT,3,TRICEPS,156.173383616427
17,264,NT,3,RECTUS_ABDOMINUS,-135.599753694581
17,264,NT,3,ERECTOR,-211.427725632492
17,264,NT,4,BICEPS,-132.9581901747
17,264,NT,4,LATISSIMUS,-159.105014774509
17,264,NT,4,ERECTOR,-122.02852567457
17,264,NT,4,GASTROCNEMIUS,-195.733588900798
17,264,NT,5,BICEPS,-146.693552914785
17,264,NT,5,TRICEPS,192.995073891626
17,264,NT,5,LATISSIMUS,-216.679077399709
17,264,NT,5,ERECTOR,-166.282369048648
17,264,NT,6,BICEPS,-229.921859373202
17,264,NT,6,OBLIQUES,-249.961140461446
17,264,NT,6,LATISSIMUS,-249.923653960749
17,264,NT,6,ERECTOR,-249.542261475209
17,264,NT,7,RECTUS_ABDOMINUS,-249.71718929213
17,264,NT,7,ERECTOR,-66.4270613981983
17,264,NT,7,TIBIALIS_ANTERIOR,-249.850898365861
17,264,NT,8,BICEPS,-249.459359605911
17,264,NT,8,LATISSIMUS,-249.711177533714
17,264,NT,9,RECTUS_ABDOMINUS,-50.8106679540764
17,264,NT,9,OBLIQUES,-94.5686399551849
17,264,NT,9,LATISSIMUS,-118.784919185344
17,264,NT,9,ERECTOR,-153.78340952301
17,264,NT,9,GASTROCNEMIUS,-249.658591785589
17,264,NT,10,BICEPS,-101.352084908727
17,264,NT,10,LATISSIMUS,-249.765381117566
17,264,NT,10,ERECTOR,-222.249871008592
17,264,NT,10,GASTROCNEMIUS,-196.911218611605
17,264,NT,11,BICEPS,45.8789987420645
17,264,NT,11,RECTUS_ABDOMINUS,-88.0349588982783
17,264,NT,11,ERECTOR,-13.3737787723719
18,265,NT,1,BICEPS,-214.136835062813
18,265,NT,1,ERECTOR,-200.051516136473
18,265,NT,2,BICEPS,-155.19
18,265,NT,2,TRICEPS,-150.855074301944
18,265,NT,2,RECTUS_ABDOMINUS,-151.580049261084
18,265,NT,2,LATISSIMUS,-143.589901477833
18,265,NT,2,ERECTOR,-153.524649162383
18,265,NT,2,GASTROCNEMIUS,-4.90950493899311
18,265,NT,3,BICEPS,-249.459359605911
18,265,NT,3,ERECTOR,-183.284474115881
18,265,NT,4,BICEPS,-249.844989893068
18,265,NT,4,RECTUS_ABDOMINUS,-190.202912226166
18,265,NT,4,ERECTOR,-249.941431789244
18,265,NT,5,BICEPS,-125.35696912194
18,265,NT,5,ERECTOR,-210.236637629395
18,265,NT,6,BICEPS,-90.163
18,265,NT,6,TRICEPS,76.1391625615764
18,265,NT,6,RECTUS_ABDOMINUS,-52.7405227664459
18,265,NT,6,ERECTOR,-71.6785714285715
18,265,NT,7,BICEPS,-104.75
18,265,NT,7,RECTUS_ABDOMINUS,-249.328425807957
18,265,NT,7,ERECTOR,-118.649568874202
19,271,NT,1,BICEPS,-50.7247
19,271,NT,1,TRICEPS,-77.0584
19,271,NT,1,RECTUS_ABDOMINUS,-158.935025202587
19,271,NT,1,OBLIQUES,-80.6081717313466
19,271,NT,1,LATISSIMUS,-165.664830681574
19,271,NT,1,ERECTOR,-249.459359605911
19,271,NT,2,BICEPS,-249.814917505119
19,271,NT,2,TRICEPS,-183.540640394089
19,271,NT,2,RECTUS_ABDOMINUS,-63.2815111364449
19,271,NT,2,OBLIQUES,-148.298103098546
19,271,NT,2,LATISSIMUS,-184.519428438506
19,271,NT,2,ERECTOR,-192.649084426798
19,271,NT,3,BICEPS,-118.9500223749
19,271,NT,3,TRICEPS,-249.799791750434
19,271,NT,3,OBLIQUES,-249.347821168101
19,271,NT,3,LATISSIMUS,-152.57881773399
19,271,NT,3,ERECTOR,-249.375596723433
19,271,NT,4,BICEPS,-249.948257380114
19,271,NT,4,TRICEPS,-51.2602172841876
19,271,NT,4,RECTUS_ABDOMINUS,-249.496622174815
19,271,NT,4,OBLIQUES,-133.044461158354
19,271,NT,4,LATISSIMUS,-249.707695142707
19,271,NT,4,ERECTOR,-184.517510242982
19,271,NT,5,BICEPS,-100.53015276393
19,271,NT,5,RECTUS_ABDOMINUS,-241.932063177846
19,271,NT,5,OBLIQUES,-178.6472184864
19,271,NT,5,ERECTOR,-239.213135343481
19,271,NT,6,BICEPS,-249.195198634575
19,271,NT,6,TRICEPS,-249.745374204011
19,271,NT,6,OBLIQUES,-249.838819198073
19,271,NT,6,LATISSIMUS,-249.631179352683
19,271,NT,6,ERECTOR,-128.08664349889
19,271,NT,6,TIBIALIS_ANTERIOR,-196.524630541872
19,271,NT,7,BICEPS,-28.5439370844119
19,271,NT,7,TRICEPS,-221.954109490637
19,271,NT,7,RECTUS_ABDOMINUS,-249.437388850934
19,271,NT,7,OBLIQUES,-136.509467559444
19,271,NT,7,LATISSIMUS,-111.783637333513
19,271,NT,7,ERECTOR,-126.866710348285
19,271,NT,7,TIBIALIS_ANTERIOR,-194.667671487944
19,271,NT,8,BICEPS,-249.459359605911
19,271,NT,8,OBLIQUES,187.002463054187
19,271,NT,8,ERECTOR,27.339695908312
19,271,NT,9,BICEPS,-59.275
19,271,NT,9,TRICEPS,-249.835885750745
19,271,NT,9,RECTUS_ABDOMINUS,3.02873648981217
19,271,NT,9,OBLIQUES,-152.266060336711
19,271,NT,9,LATISSIMUS,-135.4623432443
19,271,NT,9,ERECTOR,-249.58698298851
19,271,NT,10,BICEPS,-118.011
19,271,NT,10,TRICEPS,-72.560678257081
19,271,NT,10,RECTUS_ABDOMINUS,-64.3630891875749
19,271,NT,10,OBLIQUES,-249.802097215347
19,271,NT,10,LATISSIMUS,-186.512436280838
19,271,NT,10,ERECTOR,-193.651821081844
19,271,NT,10,GASTROCNEMIUS,-77.6711822660099
19,271,NT,11,BICEPS,3.04888
19,271,NT,11,TRICEPS,-105.779970471562
19,271,NT,11,OBLIQUES,-58.377369178002
19,271,NT,11,LATISSIMUS,-219.359716089393
19,271,NT,11,ERECTOR,-118.566383065412
20,280,NT,1,TRICEPS,-26.6170377255587
20,280,NT,1,RECTUS_ABDOMINUS,-153.021021135471
20,280,NT,1,OBLIQUES,-93.8690990788182
20,280,NT,1,LATISSIMUS,-105.552668590213
20,280,NT,1,ERECTOR,-158.686261076718
20,280,NT,2,RECTUS_ABDOMINUS,-169.913147301041
20,280,NT,2,OBLIQUES,-132.901973947189
20,280,NT,2,LATISSIMUS,-155.952153748845
20,280,NT,2,ERECTOR,-162.273314172327
20,280,NT,2,TIBIALIS_ANTERIOR,-139.770544042098
20,280,NT,2,GASTROCNEMIUS,-125.863734974039
20,280,NT,3,TRICEPS,-213.859335541275
20,280,NT,3,RECTUS_ABDOMINUS,-152.093982823288
20,280,NT,3,OBLIQUES,-187.460336174252
20,280,NT,3,ERECTOR,-249.546304050685
20,280,NT,3,GASTROCNEMIUS,16.3453109984041
20,280,NT,4,TRICEPS,7.12876616296587
20,280,NT,4,RECTUS_ABDOMINUS,-138.5960591133
20,280,NT,4,ERECTOR,-184.796680362769
20,280,NT,4,GASTROCNEMIUS,-81.6317466415888
20,280,NT,5,TRICEPS,-236.858655213613
20,280,NT,5,RECTUS_ABDOMINUS,-249.892211897869
20,280,NT,5,ERECTOR,-141.610383806196
20,280,NT,5,GASTROCNEMIUS,2.52514904874124
20,280,NT,6,TRICEPS,-122.848791500498
20,280,NT,6,RECTUS_ABDOMINUS,-129.713847358586
20,280,NT,6,OBLIQUES,-132.552793773747
20,280,NT,6,ERECTOR,-164.324433430553
20,280,NT,6,GASTROCNEMIUS,-34.9264698380219
20,280,NT,7,RECTUS_ABDOMINUS,-151.537722082341
20,280,NT,7,OBLIQUES,-213.303885659717
20,280,NT,7,ERECTOR,-141.59236453202
20,280,NT,7,GASTROCNEMIUS,-105.530624196159
20,280,NT,8,RECTUS_ABDOMINUS,-101.018666243475
20,280,NT,8,OBLIQUES,-179.545566502463
20,280,NT,8,ERECTOR,-148.107698683206
20,280,NT,8,GASTROCNEMIUS,-249.994325516089
20,280,NT,9,TRICEPS,-249.974129967512
20,280,NT,9,ERECTOR,-163.974442931992
20,280,NT,9,GASTROCNEMIUS,-72.2995252574176
20,280,NT,10,TRICEPS,16.5700347983853
20,280,NT,10,RECTUS_ABDOMINUS,-137.921362082431
20,280,NT,10,OBLIQUES,-249.842241948954
20,280,NT,10,ERECTOR,-168.227607536716
20,280,NT,10,TIBIALIS_ANTERIOR,-249.706998549241
20,280,NT,10,GASTROCNEMIUS,-193.81233693013
20,280,NT,11,TRICEPS,-249.662957271798
20,280,NT,11,RECTUS_ABDOMINUS,-126.892786784732
20,280,NT,11,OBLIQUES,-249.573679445179
20,280,NT,11,ERECTOR,-200.883211400513
20,280,NT,11,GASTROCNEMIUS,-6.24211888643189
20,280,NT,12,RECTUS_ABDOMINUS,-249.977128542578
20,280,NT,12,GASTROCNEMIUS,189.249477322768
20,280,NT,13,TRICEPS,-249.777344267925
20,280,NT,13,RECTUS_ABDOMINUS,-146.89927129217
20,280,NT,13,LATISSIMUS,-188.534482758621
20,280,NT,13,ERECTOR,-142.001977076152
20,280,NT,13,GASTROCNEMIUS,-249.655528083772
20,280,NT,14,RECTUS_ABDOMINUS,-113.194524262679
20,280,NT,14,OBLIQUES,-170.392850902539
20,280,NT,14,ERECTOR,-173.453239516952
20,280,NT,14,GASTROCNEMIUS,-34.6229196236419
20,280,NT,15,RECTUS_ABDOMINUS,-134.577107544533
20,280,NT,15,LATISSIMUS,-249.556479423619
20,280,NT,15,ERECTOR,-204.562807913694
20,280,NT,15,GASTROCNEMIUS,62.2235752885789
21,279,NT,1,TRICEPS,-144.187635328789
21,279,NT,1,LATISSIMUS,-249.695444706309
21,279,NT,1,ERECTOR,-165.279546570788
21,279,NT,1,TIBIALIS_ANTERIOR,-146.153014318156
21,279,NT,1,GASTROCNEMIUS,-129.548482321378
21,279,NT,2,TRICEPS,-249.29367275077
21,279,NT,2,RECTUS_ABDOMINUS,-249.459359605911
21,279,NT,2,LATISSIMUS,-249.329729358114
21,279,NT,2,ERECTOR,-170.282785836024
21,279,NT,2,TIBIALIS_ANTERIOR,-122.615763546798
21,279,NT,2,GASTROCNEMIUS,-249.69933650318
21,279,NT,3,TRICEPS,-49.7056650246306
21,279,NT,3,OBLIQUES,-119.710618046785
21,279,NT,3,LATISSIMUS,-122.211926151988
21,279,NT,3,ERECTOR,-249.493393710228
21,279,NT,3,GASTROCNEMIUS,91.6643458904665
21,279,NT,4,TRICEPS,-49.7400203112371
21,279,NT,4,RECTUS_ABDOMINUS,-127.005570653765
21,279,NT,4,OBLIQUES,-249.489590338983
21,279,NT,4,LATISSIMUS,-249.412401189545
21,279,NT,4,ERECTOR,-140.312427085092
21,279,NT,4,TIBIALIS_ANTERIOR,-127.606452333678
21,279,NT,4,GASTROCNEMIUS,-249.322412846991
21,279,NT,5,TRICEPS,-249.217088461835
21,279,NT,5,RECTUS_ABDOMINUS,-249.684073291783
21,279,NT,5,OBLIQUES,-63.843640207547
21,279,NT,5,LATISSIMUS,-249.819944341135
21,279,NT,5,ERECTOR,-155.30909157933
21,279,NT,5,TIBIALIS_ANTERIOR,-226.769030343693
21,279,NT,5,GASTROCNEMIUS,-76.7104041873403
21,279,NT,6,TRICEPS,143.434215377412
21,279,NT,6,OBLIQUES,-146.959088199605
21,279,NT,6,LATISSIMUS,-103.921048505859
21,279,NT,6,ERECTOR,-175.619554908449
21,279,NT,6,TIBIALIS_ANTERIOR,-129.604652557992
21,279,NT,6,GASTROCNEMIUS,19.9344506662366
21,279,NT,7,TRICEPS,-51.0382402210002
21,279,NT,7,OBLIQUES,-136.061601383115
21,279,NT,7,LATISSIMUS,-160.568965517241
21,279,NT,7,ERECTOR,-152.942769541923
21,279,NT,7,TIBIALIS_ANTERIOR,-118.627388373138
21,279,NT,8,TRICEPS,-138.118695127605
21,279,NT,8,OBLIQUES,-241.843723005214
21,279,NT,8,LATISSIMUS,-249.482266713213
21,279,NT,8,ERECTOR,-156.057389100247
21,279,NT,8,TIBIALIS_ANTERIOR,-146.190775139887
21,279,NT,9,TRICEPS,-244.178238634843
21,279,NT,9,RECTUS_ABDOMINUS,-249.474484068518
21,279,NT,9,OBLIQUES,-249.459359605911
21,279,NT,9,LATISSIMUS,-249.872497542837
21,279,NT,9,ERECTOR,-249.573129777612
21,279,NT,9,TIBIALIS_ANTERIOR,-144.681291113536
21,279,NT,9,GASTROCNEMIUS,39.1847290640394
21,279,NT,10,TRICEPS,-32.9599828822684
21,279,NT,10,LATISSIMUS,-172.489753365712
21,279,NT,10,ERECTOR,-249.919382160717
21,279,NT,10,TIBIALIS_ANTERIOR,-4.99940566654489
21,279,NT,10,GASTROCNEMIUS,124.760212623631
21,279,NT,11,LATISSIMUS,-249.981224422338
21,279,NT,11,ERECTOR,-139.220964428472
21,279,NT,12,TRICEPS,-71.0730958093494
21,279,NT,12,RECTUS_ABDOMINUS,-238.399790107966
21,279,NT,12,OBLIQUES,-81.2283716021419
21,279,NT,12,LATISSIMUS,-192.82924185509
21,279,NT,12,ERECTOR,-155.271384414778
21,279,NT,12,TIBIALIS_ANTERIOR,-151.781791028401
21,279,NT,12,GASTROCNEMIUS,-55.7916295667555
21,279,NT,13,TRICEPS,-87.1596777282605
21,279,NT,13,LATISSIMUS,-151.037308177829
21,279,NT,13,ERECTOR,-144.588669950739
21,279,NT,13,TIBIALIS_ANTERIOR,-131.474438443732
21,279,NT,13,GASTROCNEMIUS,-249.637791956089
22,276,NT,1,BICEPS,-249.65728817366
22,276,NT,1,TRICEPS,-10.4627902300003
22,276,NT,1,RECTUS_ABDOMINUS,-35.7229064039409
22,276,NT,1,OBLIQUES,-249.635508182122
22,276,NT,1,LATISSIMUS,-249.349208437205
22,276,NT,1,ERECTOR,-249.752319801744
22,276,NT,1,TIBIALIS_ANTERIOR,-237.64194748519
22,276,NT,1,GASTROCNEMIUS,-81.1514169732457
22,276,NT,2,BICEPS,-249.459359605911
22,276,NT,2,TRICEPS,-62.6896551724139
22,276,NT,2,RECTUS_ABDOMINUS,-236.91846223717
22,276,NT,2,OBLIQUES,-97.3521242849105
22,276,NT,2,LATISSIMUS,-116.011087722855
22,276,NT,2,ERECTOR,-73.7090056377879
22,276,NT,2,GASTROCNEMIUS,-167.456277738532
22,276,NT,3,BICEPS,-249.899287480635
22,276,NT,3,TRICEPS,-58.9236705371526
22,276,NT,3,RECTUS_ABDOMINUS,-160.293151035278
22,276,NT,3,OBLIQUES,-181.730789196653
22,276,NT,3,LATISSIMUS,-100.642857142857
22,276,NT,3,ERECTOR,-33.2942898807465
22,276,NT,3,TIBIALIS_ANTERIOR,-113.953547265855
22,276,NT,3,GASTROCNEMIUS,-249.912775115447
22,276,NT,4,BICEPS,-249.925583335136
22,276,NT,4,TRICEPS,-196.657192286248
22,276,NT,4,RECTUS_ABDOMINUS,-165.055251768744
22,276,NT,4,OBLIQUES,-249.459359605911
22,276,NT,4,LATISSIMUS,-249.439567548376
22,276,NT,4,ERECTOR,-249.876596820431
22,276,NT,4,TIBIALIS_ANTERIOR,-157.348649828198
22,276,NT,4,GASTROCNEMIUS,-14.7487684729064
22,276,NT,5,BICEPS,-97.9342
22,276,NT,5,TRICEPS,-49.5071286775068
22,276,NT,5,RECTUS_ABDOMINUS,-161.936351550018
22,276,NT,5,OBLIQUES,-95.7485482653766
22,276,NT,5,LATISSIMUS,-123.782282901019
22,276,NT,5,ERECTOR,-109.054654115111
22,276,NT,5,TIBIALIS_ANTERIOR,-249.459359605911
22,276,NT,6,BICEPS,-249.677852837091
22,276,NT,6,TRICEPS,-220.606324131287
22,276,NT,6,OBLIQUES,-249.766319987978
22,276,NT,6,LATISSIMUS,-246.265922087169
22,276,NT,6,ERECTOR,-249.459359605911
22,276,NT,6,TIBIALIS_ANTERIOR,-249.939355790815
22,276,NT,6,GASTROCNEMIUS,-249.502045895924
22,276,NT,7,BICEPS,-196.896679960696
22,276,NT,7,TRICEPS,-249.966278194173
22,276,NT,7,LATISSIMUS,-249.675484363516
22,276,NT,7,TIBIALIS_ANTERIOR,-207.539451582978
22,276,NT,8,BICEPS,-249.306558128384
22,276,NT,8,TRICEPS,-107.242694066549
22,276,NT,8,RECTUS_ABDOMINUS,-156.994660416717
22,276,NT,8,OBLIQUES,-249.319274418504
22,276,NT,8,LATISSIMUS,-199.60036461316
22,276,NT,9,BICEPS,-249.427400223219
22,276,NT,9,TRICEPS,-234.938726687698
22,276,NT,9,LATISSIMUS,-157.193286102901
22,276,NT,9,ERECTOR,-225.860231637181
22,276,NT,9,GASTROCNEMIUS,-249.659112343599
22,276,NT,10,BICEPS,-117.016
22,276,NT,10,TRICEPS,-210.745531416465
22,276,NT,10,LATISSIMUS,-249.682600982752
22,276,NT,10,ERECTOR,-99.3219541483641
22,276,NT,10,GASTROCNEMIUS,-208.847066648546
22,276,NT,11,BICEPS,-249.621469335083
22,276,NT,11,TRICEPS,-163.945426776396
22,276,NT,11,LATISSIMUS,-249.6910768136
22,276,NT,11,ERECTOR,-249.521296133728
22,276,NT,12,BICEPS,-107.311
22,276,NT,12,TRICEPS,-117.796166190697
22,276,NT,12,LATISSIMUS,-203.244376750841
23,282,NT,1,BICEPS,-249.539470740466
23,282,NT,1,OBLIQUES,-249.998842724224
23,282,NT,1,LATISSIMUS,-249.393204696931
23,282,NT,1,ERECTOR,-74.4951049367905
23,282,NT,2,BICEPS,-157.33416737325
23,282,NT,2,LATISSIMUS,-249.814428060081
23,282,NT,2,ERECTOR,-217.498768472906
23,282,NT,2,TIBIALIS_ANTERIOR,-157.263250121494
23,282,NT,2,GASTROCNEMIUS,-148.795463042005
23,282,NT,3,BICEPS,-139.377377453438
23,282,NT,3,LATISSIMUS,-131.919236842956
23,282,NT,3,ERECTOR,-149.91780704962
23,282,NT,3,TIBIALIS_ANTERIOR,-2.93497819042332
23,282,NT,4,BICEPS,-249.932881720759
23,282,NT,4,OBLIQUES,-164.320152255014
23,282,NT,4,LATISSIMUS,-249.894731546797
23,282,NT,5,BICEPS,-120.568008410888
23,282,NT,5,LATISSIMUS,-220.247992691209
23,282,NT,5,TIBIALIS_ANTERIOR,0.0288852826831887
23,282,NT,6,BICEPS,-192.634128321321
23,282,NT,6,LATISSIMUS,-236.797816337247
23,282,NT,6,TIBIALIS_ANTERIOR,-155.865893444143
23,282,NT,7,BICEPS,-144.589
23,282,NT,7,TRICEPS,-249.459359605911
23,282,NT,8,BICEPS,-183.734
23,282,NT,8,LATISSIMUS,-249.225928534156
23,282,NT,8,ERECTOR,-231.386205259656
23,282,NT,8,TIBIALIS_ANTERIOR,-240.470443349754
23,282,NT,9,BICEPS,-175.43452474166
23,282,NT,9,LATISSIMUS,-231.58097908195
23,282,NT,10,BICEPS,-118.486
23,282,NT,10,LATISSIMUS,-249.361194906614
23,282,NT,10,ERECTOR,-249.751432882536
23,282,NT,10,TIBIALIS_ANTERIOR,-134.599507139124
23,282,NT,11,BICEPS,-132.737042115153
23,282,NT,11,LATISSIMUS,-150.825635438028
23,282,NT,12,BICEPS,-182.894958789124
23,282,NT,12,OBLIQUES,-219.496305418719
23,282,NT,12,LATISSIMUS,-249.973364359782
23,282,NT,12,ERECTOR,-228.126962427811
23,282,NT,12,TIBIALIS_ANTERIOR,-249.990283368203
24,277,NT,1,BICEPS,-132.603448275862
24,277,NT,1,TIBIALIS_ANTERIOR,-213.461562315382
24,277,NT,1,GASTROCNEMIUS,-98.6714826036332
24,277,NT,2,BICEPS,-137.782
24,277,NT,2,RECTUS_ABDOMINUS,-149.003683911609
24,277,NT,2,LATISSIMUS,-77.3877718510087
24,277,NT,2,TIBIALIS_ANTERIOR,-188.456926158726
24,277,NT,2,GASTROCNEMIUS,-249.934742313627
24,277,NT,3,BICEPS,-131.777807218042
24,277,NT,3,TRICEPS,-179.938713050416
24,277,NT,3,RECTUS_ABDOMINUS,-140.605731603949
24,277,NT,3,OBLIQUES,-247.405547108173
24,277,NT,3,LATISSIMUS,-145.989536691744
24,277,NT,3,ERECTOR,-92.2874633196246
24,277,NT,3,GASTROCNEMIUS,-93.6929302951103
24,277,NT,4,BICEPS,-48.7252702743289
24,277,NT,4,RECTUS_ABDOMINUS,-249.753945192987
24,277,NT,4,OBLIQUES,-233.479064039409
24,277,NT,4,LATISSIMUS,-249.910359955385
24,277,NT,5,BICEPS,-142.441
24,277,NT,5,RECTUS_ABDOMINUS,-249.448480207103
24,277,NT,5,LATISSIMUS,-172.214409447964
24,277,NT,5,TIBIALIS_ANTERIOR,-228.774010180692
24,277,NT,6,BICEPS,-106.784308861977
24,277,NT,6,RECTUS_ABDOMINUS,-80.4248736933185
24,277,NT,6,GASTROCNEMIUS,-249.459359605911
24,277,NT,7,BICEPS,-162.353338437153
24,277,NT,7,TRICEPS,-249.739100904667
24,277,NT,7,RECTUS_ABDOMINUS,-132.942272880483
24,277,NT,7,LATISSIMUS,-249.798598898455
24,277,NT,8,BICEPS,-37.444
24,277,NT,8,TRICEPS,167.043254608983
24,277,NT,8,RECTUS_ABDOMINUS,-249.699681588085
24,277,NT,8,LATISSIMUS,-238.174802576077
24,277,NT,8,GASTROCNEMIUS,-249.936528118877
24,277,NT,9,BICEPS,-159.737
24,277,NT,9,TRICEPS,-162.607572270858
24,277,NT,9,RECTUS_ABDOMINUS,-136.120315613499
24,277,NT,9,LATISSIMUS,-236.929964692149
24,277,NT,9,GASTROCNEMIUS,280.821339444571
24,277,NT,10,BICEPS,-143.023671152107
24,277,NT,10,TRICEPS,-177.396294627599
24,277,NT,10,RECTUS_ABDOMINUS,-248.916082896972
24,277,NT,10,LATISSIMUS,-235.611620512486
24,277,NT,10,ERECTOR,-179.112755346489
24,277,NT,10,GASTROCNEMIUS,-68.6327244415946
24,277,NT,11,BICEPS,-152.532893964029
24,277,NT,11,TRICEPS,-84.3370641256848
24,277,NT,11,RECTUS_ABDOMINUS,-161.6908083512
24,277,NT,11,LATISSIMUS,-233.579483321652
24,277,NT,11,GASTROCNEMIUS,-118.121910606945
24,277,NT,12,BICEPS,-108.126
24,277,NT,12,TRICEPS,-243.587956870397
24,277,NT,12,RECTUS_ABDOMINUS,-249.542476430735
24,277,NT,12,LATISSIMUS,-223.563895742054
24,277,NT,13,BICEPS,-249.97526839983
24,277,NT,13,RECTUS_ABDOMINUS,-119.383446284435
24,277,NT,13,LATISSIMUS,-88.5174243429989
25,218,ASD,1,BICEPS,-146.805674309629
25,218,ASD,1,TRICEPS,-110.26
25,218,ASD,1,RECTUS_ABDOMINUS,-129.607142857143
25,218,ASD,1,OBLIQUES,-249.666096627421
25,218,ASD,1,LATISSIMUS,-130.825639396571
